epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.764255940914154,0.7071757316589355,0.8696428537368774,0.41489624977111816
0,0.9211012125015259,0.247910276055336,0.9339285492897034,0.20793327689170837
0,0.9476785659790039,0.1673193722963333,0.9446428418159485,0.18036185204982758
0,0.9584226012229919,0.13100197911262512,0.9638095498085022,0.11879891902208328
0,0.9642857313156128,0.11027633398771286,0.967380940914154,0.10738243907690048
0,0.9700297713279724,0.09808440506458282,0.9634523987770081,0.117006316781044
0,0.9703571200370789,0.09517368674278259,0.9739285707473755,0.09029687941074371
0,0.974434494972229,0.08261244744062424,0.9760714173316956,0.07890012860298157
